Fecha1,Coincidencia2,mseed
2023-02-18 08:31:56.088393,2023-02-18 08:31:56.088393,VPLC_OV_HH_2023-02-18T08:31:01.288393Z
2023-02-18 08:33:55.178393,2023-02-18 08:33:55.208393,VPLC_OV_HH_2023-02-18T08:33:49.288393Z
2023-02-18 08:45:47.328393,2023-02-18 08:45:47.368393,VPLC_OV_HH_2023-02-18T08:45:43.288393Z
2023-02-18 08:46:43.738393,2023-02-18 08:46:43.688393,VPLC_OV_HH_2023-02-18T08:46:25.288393Z
2023-02-18 09:10:59.428393,2023-02-18 09:10:59.418393,VPLC_OV_HH_2023-02-18T09:10:55.288393Z
2023-02-18 09:17:10.718393,2023-02-18 09:17:10.688393,VPLC_OV_HH_2023-02-18T09:16:31.288393Z
2023-02-18 10:00:54.688393,2023-02-18 10:00:54.648393,VPLC_OV_HH_2023-02-18T10:00:37.288393Z
2023-02-18 10:02:47.418393,2023-02-18 10:02:47.428393,VPLC_OV_HH_2023-02-18T10:02:43.288393Z
2023-02-18 10:07:26.768393,2023-02-18 10:07:26.768393,VPLC_OV_HH_2023-02-18T10:06:55.288393Z
2023-02-18 10:12:43.688393,2023-02-18 10:12:43.688393,VPLC_OV_HH_2023-02-18T10:11:49.288393Z
2023-02-18 10:45:29.488393,[],VPLC_OV_HH_2023-02-18T10:45:25.288393Z
2023-02-18 10:53:56.438393,[],VPLC_OV_HH_2023-02-18T10:53:49.288393Z
2023-02-18 10:58:22.448393,2023-02-18 10:58:22.448393,VPLC_OV_HH_2023-02-18T10:58:01.288393Z
2023-02-18 11:05:26.928393,2023-02-18 11:05:26.938393,VPLC_OV_HH_2023-02-18T11:05:01.288393Z
2023-02-18 11:19:52.448393,2023-02-18 11:19:52.488393,VPLC_OV_HH_2023-02-18T11:19:43.288393Z
2023-02-18 11:34:24.408393,2023-02-18 11:34:24.398393,VPLC_OV_HH_2023-02-18T11:33:43.288393Z
2023-02-18 11:34:31.488393,2023-02-18 11:34:31.448393,VPLC_OV_HH_2023-02-18T11:34:25.288393Z
2023-02-18 11:49:11.488393,2023-02-18 11:49:11.478393,VPLC_OV_HH_2023-02-18T11:49:07.288393Z
2023-02-18 13:14:35.418393,2023-02-18 13:14:35.438393,VPLC_OV_HH_2023-02-18T13:14:31.288393Z
2023-02-18 13:40:36.558393,2023-02-18 13:40:36.528393,VPLC_OV_HH_2023-02-18T13:40:25.288393Z
2023-02-18 14:14:18.728393,2023-02-18 14:14:18.768393,VPLC_OV_HH_2023-02-18T14:14:01.288393Z
2023-02-18 15:52:05.418393,2023-02-18 15:52:05.408393,VPLC_OV_HH_2023-02-18T15:52:01.288393Z
2023-02-18 15:55:35.428393,2023-02-18 15:55:35.438393,VPLC_OV_HH_2023-02-18T15:55:31.288393Z
2023-02-18 15:59:47.328393,2023-02-18 15:59:47.328393,VPLC_OV_HH_2023-02-18T15:59:43.288393Z
2023-02-18 16:39:48.928393,2023-02-18 16:39:48.928393,VPLC_OV_HH_2023-02-18T16:38:55.288393Z
2023-02-18 16:43:57.328393,2023-02-18 16:43:57.328393,VPLC_OV_HH_2023-02-18T16:43:49.288393Z
2023-02-18 16:47:32.528393,2023-02-18 16:47:32.528393,VPLC_OV_HH_2023-02-18T16:47:19.288393Z
2023-02-18 17:48:19.328393,2023-02-18 17:48:19.328393,VPLC_OV_HH_2023-02-18T17:48:13.288393Z
2023-02-18 17:55:07.528393,[],VPLC_OV_HH_2023-02-18T17:54:31.288393Z
2023-02-18 18:01:14.448393,2023-02-18 18:01:14.448393,VPLC_OV_HH_2023-02-18T18:00:49.288393Z
2023-02-18 18:11:28.408393,2023-02-18 18:11:28.408393,VPLC_OV_HH_2023-02-18T18:11:19.288393Z
2023-02-18 18:24:27.488393,2023-02-18 18:24:27.468393,VPLC_OV_HH_2023-02-18T18:23:55.288393Z
2023-02-18 19:21:24.428393,2023-02-18 19:21:24.448393,VPLC_OV_HH_2023-02-18T19:21:19.288393Z
2023-02-18 20:27:32.328393,2023-02-18 20:27:32.328393,VPLC_OV_HH_2023-02-18T20:27:07.288393Z
2023-02-18 20:59:44.488393,2023-02-18 20:59:44.478393,VPLC_OV_HH_2023-02-18T20:59:19.288393Z
2023-02-18 21:02:35.488393,2023-02-18 21:02:35.488393,VPLC_OV_HH_2023-02-18T21:02:07.288393Z
2023-02-18 21:12:56.368393,2023-02-18 21:12:56.368393,VPLC_OV_HH_2023-02-18T21:12:37.288393Z
2023-02-18 21:14:19.158393,2023-02-18 21:14:18.898393,VPLC_OV_HH_2023-02-18T21:14:01.288393Z
2023-02-18 21:17:35.408393,2023-02-18 21:17:35.408393,VPLC_OV_HH_2023-02-18T21:17:31.288393Z
2023-02-18 21:48:23.368393,2023-02-18 21:48:23.368393,VPLC_OV_HH_2023-02-18T21:48:19.288393Z
[],2023-02-18 01:44:57.528393,VPLC_OV_HH_2023-02-18T01:44:18.568393Z
[],2023-02-18 04:48:28.768393,VPLC_OV_HH_2023-02-18T04:48:24.568393Z
[],2023-02-18 05:10:20.038393,VPLC_OV_HH_2023-02-18T05:10:06.568393Z
[],2023-02-18 10:53:56.608393,VPLC_OV_HH_2023-02-18T10:53:48.568393Z
[],2023-02-18 11:09:20.548393,VPLC_OV_HH_2023-02-18T11:09:12.568393Z
[],2023-02-18 21:24:44.028393,VPLC_OV_HH_2023-02-18T21:24:30.568393Z
[],2023-02-18 23:34:47.648393,VPLC_OV_HH_2023-02-18T23:34:42.568393Z
[],2023-02-18 00:33:41.408393,VPLC_OV_HH_2023-02-18T00:33:37.288393Z
[],2023-02-18 01:53:29.448393,VPLC_OV_HH_2023-02-18T01:53:25.288393Z
[],2023-02-18 04:59:41.448393,VPLC_OV_HH_2023-02-18T04:59:37.288393Z
[],2023-02-18 12:23:34.368393,VPLC_OV_HH_2023-02-18T12:23:25.288393Z
[],2023-02-18 14:53:59.328393,VPLC_OV_HH_2023-02-18T14:53:55.288393Z
[],2023-02-18 16:06:05.408393,VPLC_OV_HH_2023-02-18T16:06:01.288393Z
[],2023-02-18 16:35:38.928393,VPLC_OV_HH_2023-02-18T16:35:25.288393Z
[],2023-02-18 23:45:59.498393,VPLC_OV_HH_2023-02-18T23:45:55.288393Z
[],2023-02-18 23:57:11.528393,VPLC_OV_HH_2023-02-18T23:57:07.288393Z
